"","X1","title","averageRating","numVotes","genre1","genre2","genre3","runtimeMinutes","titleType","rank","studio","lifetime_gross","year","oscar_year","oscar_win","oscar_nom","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10"
"10393",11137,"The Breadwinner",7.7,15203,"Animation","Drama","Family",94,"movie",9575,"GK",313215,2017,NA,"No","No","Soma Chhaya","Noorin Gulamgaus","Laara Sadiq","Saara Chaudry",NA,NA,NA,NA,NA,NA
"10394",11138,"The Break",5.1,249,"Drama","Sport",NA,100,"movie",14430,"Castle",14760,1998,NA,"No","No","Martin Sheen","Valerie Perrine",NA,NA,NA,NA,NA,NA,NA,NA
"10395",11139,"The Break",5.9,65,"Crime","Drama",NA,77,"movie",14430,"Castle",14760,1998,NA,"No","No","Eddie Byrne","Tony Britton","William Lucas",NA,NA,NA,NA,NA,NA,NA
"10396",11141,"The Break-Up",5.8,118777,"Comedy","Drama","Romance",106,"movie",556,"Uni.",118703275,2006,NA,"No","No","Joey Lauren Adams","Vince Vaughn","Jon Favreau","Jennifer Aniston",NA,NA,NA,NA,NA,NA
"10397",11142,"The Breakfast Club",7.9,324090,"Comedy","Drama",NA,97,"movie",1856,"Uni.",45875171,1985,NA,"No","No","Molly Ringwald","Judd Nelson","Ally Sheedy","Emilio Estevez",NA,NA,NA,NA,NA,NA
"10398",11143,"The Bride",3.1,377,"Horror","Thriller",NA,82,"movie",6211,"Col.",3558669,1985,NA,"No","No","Henriette Riddervold","Charlie Camp","Burt Culver","Lane Townsend",NA,NA,NA,NA,NA,NA
"10399",11144,"The Bride",5.3,2728,"Fantasy","Horror","Romance",118,"movie",6211,"Col.",3558669,1985,NA,"No","No","Clancy Brown","Sting","Anthony Higgins","Jennifer Beals",NA,NA,NA,NA,NA,NA
"10400",11147,"The Bridge",7.4,78,"Drama","Romance",NA,102,"movie",10458,"FStr.",179780,2006,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10401",11148,"The Bridge of San Luis Rey",5.7,158,"Drama","Romance",NA,107,"movie",12568,"FL",49981,2005,NA,"No","No","Lynn Bari","Akim Tamiroff","Alla Nazimova","Francis Lederer",NA,NA,NA,NA,NA,NA
"10402",11149,"The Bridge of San Luis Rey",7,42,"Drama",NA,NA,86,"movie",12568,"FL",49981,2005,NA,"No","No","Don Alvarado","Lili Damita","Raquel Torres",NA,NA,NA,NA,NA,NA,NA
"10403",11150,"The Bridge of San Luis Rey",5.1,3212,"Drama","Romance",NA,120,"movie",12568,"FL",49981,2005,NA,"No","No","Robert De Niro","Harvey Keitel","Gabriel Byrne",NA,NA,NA,NA,NA,NA,NA
"10404",11151,"The Bridge on the River Kwai",8.1,189015,"Adventure","Drama","War",161,"movie",2877,"Col.",27200000,1957,NA,"No","No","Alec Guinness","William Holden","Jack Hawkins","Sessue Hayakawa",NA,NA,NA,NA,NA,NA
"10405",11152,"The Bridges of Madison County",7.6,66804,"Drama","Romance",NA,135,"movie",1121,"WB",71516617,1995,NA,"No","No","Meryl Streep","Victor Slezak","Annie Corley","Clint Eastwood",NA,NA,NA,NA,NA,NA
"10406",11154,"The Brink's Job",6.5,2449,"Comedy","Crime","Drama",104,"movie",5087,"Uni.",7909950,1978,NA,"No","No","Peter Falk","Warren Oates","Peter Boyle","Allen Garfield",NA,NA,NA,NA,NA,NA
"10407",11155,"The Broken Hearts Club",7.2,23,"Romance",NA,NA,90,"movie",7119,"SPC",1746585,2000,NA,"No","No","Maya Dunbar","Gwendolyn Edwards","Michael Monks","Andrew Elvis Miller","Sean Ross","Alan Pietruszewski","Tank Jones",NA,NA,NA
"10408",11156,"The Bronze",6,9219,"Comedy","Drama","Sport",100,"movie",8602,"SPC",615816,2016,NA,"No","No","Thomas Middleditch","Gary Cole","Haley Lu Richardson","Melissa Rauch",NA,NA,NA,NA,NA,NA
"10409",11157,"The Brothers",7,99,"Drama",NA,NA,98,"movie",2865,"SGem",27457409,2001,NA,"No","No","Patricia Roc","Finlay Currie","Maxwell Reed","Will Fyffe",NA,NA,NA,NA,NA,NA
"10410",11159,"The Brothers",6.4,3860,"Comedy","Drama",NA,106,"movie",2865,"SGem",27457409,2001,NA,"No","No","Bill Bellamy","Morris Chestnut",NA,NA,NA,NA,NA,NA,NA,NA
"10411",11160,"The Brothers Bloom",6.8,46698,"Action","Adventure","Comedy",114,"movie",6217,"Sum.",3531756,2009,NA,"No","No","Rachel Weisz","Mark Ruffalo","Adrien Brody","Rinko Kikuchi",NA,NA,NA,NA,NA,NA
"10412",11161,"The Brothers Grimm",5.9,111649,"Action","Adventure","Comedy",118,"movie",2224,"Dim.",37916267,2005,NA,"No","No","Petr Ratimec","Monica Bellucci","Matt Damon","Heath Ledger",NA,NA,NA,NA,NA,NA
"10413",11162,"The Brothers McMullen",6.6,7042,"Comedy","Drama","Romance",98,"movie",4686,"FoxS",10426506,1995,NA,"No","No","Edward Burns","Jack Mulcahy","Michael McGlone","Shari Albert",NA,NA,NA,NA,NA,NA
"10414",11163,"The Brothers Solomon",5.3,10265,"Comedy",NA,NA,93,"movie",8069,"SGem",900926,2007,NA,"No","No","Will Arnett","Jenna Fischer","Will Forte","Chi McBride",NA,NA,NA,NA,NA,NA
"10415",11164,"The Brown Bunny",5,13057,"Drama",NA,NA,93,"movie",9341,"Wells",366301,2004,NA,"No","No","Jeffrey Wood","Mary Morasky","Anna Vareschi","Eric Wood","Elizabeth Blake","Rick Doucette","Michael Martire","Chloë Sevigny","Cheryl Tiegs","Vincent Gallo"
"10416",11165,"The Browning Version",7.2,2854,"Drama",NA,NA,97,"movie",8946,"Par.",487391,1994,NA,"No","No","Albert Finney","Greta Scacchi","Julian Sands","Matthew Modine",NA,NA,NA,NA,NA,NA
"10417",11166,"The Browning Version",8.2,4025,"Drama",NA,NA,90,"movie",8946,"Par.",487391,1994,NA,"No","No","Wilfrid Hyde-White","Jean Kent","Michael Redgrave","Nigel Patrick",NA,NA,NA,NA,NA,NA
"10418",11167,"The Bubble",5.6,252,"Sci-Fi",NA,NA,112,"movie",10677,"Strand",157121,2007,NA,"No","No","Kassie McMahon","Deborah Walley","Johnny Desmond","Michael Cole",NA,NA,NA,NA,NA,NA
"10419",11168,"The Bucket List",7.4,217122,"Comedy","Drama",NA,97,"movie",791,"WB",93466502,2007,NA,"No","No","Jack Nicholson","Beverly Todd","Morgan Freeman","Sean Hayes",NA,NA,NA,NA,NA,NA
"10420",11169,"The Buddy Holly Story",7.2,7641,"Biography","Drama","Music",114,"movie",4130,"Col.",14363400,1978,NA,"No","No","Gary Busey","Conrad Janis","Charles Martin Smith","Don Stroud",NA,NA,NA,NA,NA,NA
"10421",11170,"The Buddy System",5.7,752,"Comedy","Drama","Romance",110,"movie",7069,"Fox",1820049,1984,NA,"No","No","Jean Stapleton","Nancy Allen","Susan Sarandon","Richard Dreyfuss",NA,NA,NA,NA,NA,NA
"10422",11171,"The Burial Society",5.7,185,"Thriller",NA,NA,94,"movie",13887,"Reg.",21285,2004,NA,"No","No","Bill Meilen","Allan Rich","Jan Rubes","Rob LaBelle",NA,NA,NA,NA,NA,NA
"10423",11172,"The Burning Plain",6.8,17775,"Crime","Drama","Romance",107,"movie",10307,"Magn.",200730,2009,NA,"No","No","Charlize Theron","José María Yazpik","John Corbett","Robin Tunney",NA,NA,NA,NA,NA,NA
"10424",11173,"The Business of Being Born",7.4,1274,"Documentary",NA,NA,87,"movie",11998,"ICir",69991,2008,NA,"No","No","Julia Barnett",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10425",11174,"The Business of Strangers",6.3,3553,"Drama","Thriller",NA,84,"movie",7874,"IFC",1030920,2001,NA,"No","No","Mary Testa","Frederick Weller","Stockard Channing","Julia Stiles",NA,NA,NA,NA,NA,NA
"10426",11175,"The Butcher Boy",7.1,8743,"Comedy","Drama",NA,110,"movie",6971,"WB",1995911,1998,NA,"No","No","Fiona Shaw","Alan Boyle","Eamonn Owens","Stephen Rea",NA,NA,NA,NA,NA,NA
"10427",11176,"The Butcher's Wife",5.4,6186,"Comedy","Fantasy","Romance",107,"movie",4811,"Par.",9689816,1991,NA,"No","No","Mary Steenburgen","Jeff Daniels","George Dzundza","Demi Moore",NA,NA,NA,NA,NA,NA
"10428",11177,"The Butterfly Effect",7.6,427010,"Drama","Sci-Fi","Thriller",113,"movie",1443,"NL",57938693,2004,NA,"No","No","Ashton Kutcher","Melora Walters","Elden Henson","Amy Smart",NA,NA,NA,NA,NA,NA
"10429",11178,"The Butterfly Room",5.5,1839,"Horror","Thriller",NA,87,"movie",16417,"AD",1081,2014,NA,"No","No","Ray Wise","Erica Leerhsen","Heather Langenkamp","Barbara Steele",NA,NA,NA,NA,NA,NA
"10430",11179,"The Bye Bye Man",4.3,18554,"Drama","Fantasy","Horror",96,"movie",3250,"STX",22395806,2017,NA,"No","No","Douglas Smith","Lucien Laviscount","Michael Trucco","Cressida Bonas",NA,NA,NA,NA,NA,NA
"10431",11180,"The Cabin in the Woods",7,345049,"Horror",NA,NA,95,"movie",2014,"LGF",42073277,2012,NA,"No","No","Fran Kranz","Anna Hutchison","Kristen Connolly","Chris Hemsworth",NA,NA,NA,NA,NA,NA
"10432",11181,"The Cable Guy",6.1,143480,"Comedy","Drama","Thriller",96,"movie",1377,"Sony",60240295,1996,NA,"No","No","Leslie Mann","Matthew Broderick","Jim Carrey","Jack Black",NA,NA,NA,NA,NA,NA
"10433",11182,"The Caine Mutiny",7.7,23007,"Drama","War",NA,124,"movie",3291,"Col.",21750000,1954,NA,"No","No","José Ferrer","Fred MacMurray","Humphrey Bogart","Van Johnson",NA,NA,NA,NA,NA,NA
"10434",11183,"The Cakemaker",7.2,3286,"Drama",NA,NA,113,"movie",8107,"Strand",875751,2018,NA,"No","No","Roy Miller","Sarah Adler","Tim Kalkhof","Zohar Shtrauss",NA,NA,NA,NA,NA,NA
"10435",11184,"The Call",6.7,105318,"Crime","Drama","Horror",94,"movie",1638,"TriS",51872378,2013,NA,"No","No","Evie Thompson","Abigail Breslin","Halle Berry","Morris Chestnut",NA,NA,NA,NA,NA,NA
"10436",11185,"The Calling",4.2,1727,"Horror","Thriller",NA,89,"movie",15510,"Test.",6092,2003,NA,"No","No","Richard Lintern","Francis Magee","Laura Harris","Alex Roe",NA,NA,NA,NA,NA,NA
"10437",11186,"The Calling",4.5,150,"Drama",NA,NA,116,"movie",15510,"Test.",6092,2003,NA,"No","No","Brad Dourif","Robert Wagner",NA,NA,NA,NA,NA,NA,NA,NA
"10438",11187,"The Calling",5.8,7430,"Drama","Thriller",NA,108,"movie",15510,"Test.",6092,2003,NA,"No","No","Gil Bellows","Ellen Burstyn","Topher Grace","Susan Sarandon",NA,NA,NA,NA,NA,NA
"10439",11188,"The Campaign",6.1,119878,"Comedy",NA,NA,85,"movie",864,"WB",86907746,2012,NA,"No","No","Jason Sudeikis","Zach Galifianakis","Dylan McDermott","Will Ferrell",NA,NA,NA,NA,NA,NA
"10440",11189,"The Cannonball Run",6.2,30990,"Action","Comedy","Sport",95,"movie",1104,"Fox",72179579,1981,NA,"No","No","Burt Reynolds","Dom DeLuise","Farrah Fawcett","Roger Moore",NA,NA,NA,NA,NA,NA
"10441",11190,"The Canyon",5.9,3836,"Thriller",NA,NA,102,"movie",16282,"Truly",1785,2009,NA,"No","No","Will Patton","Eion Bailey","Wendy Worthington","Yvonne Strahovski",NA,NA,NA,NA,NA,NA
"10442",11191,"The Canyons",3.8,9950,"Drama","Thriller",NA,99,"movie",12323,"IFC",56825,2013,NA,"No","No","Lindsay Lohan","Nolan Gerard Funk","James Deen","Amanda Brooks",NA,NA,NA,NA,NA,NA
"10443",11192,"The Captive",5.9,27619,"Crime","Drama","Mystery",112,"movie",7805,"A24",1075178,2014,NA,"No","No","Scott Speedman","Mireille Enos","Ryan Reynolds","Rosario Dawson",NA,NA,NA,NA,NA,NA
"10444",11193,"The Care Bears Movie",5.6,4932,"Adventure","Animation","Comedy",77,"movie",3198,"Gold.",22934622,1985,NA,"No","No","Sunny Besen Thrasher","Jackie Burroughs","Mickey Rooney","Georgia Engel",NA,NA,NA,NA,NA,NA
"10445",11194,"The Carer",6.5,1165,"Comedy","Drama",NA,89,"movie",15491,"Crnth",6208,2016,NA,"No","No","Maitland Chandler","Ruth Posner","Selina Cadell","Coco König",NA,NA,NA,NA,NA,NA
"10446",11195,"The Case for Christ",6.2,6735,"Biography","Drama",NA,112,"movie",4081,"PFR",14682684,2017,NA,"No","No","Erika Christensen","Robert Forster","Faye Dunaway","Frankie Faison",NA,NA,NA,NA,NA,NA
"10447",11196,"The Castle",7.7,14015,"Comedy","Drama",NA,85,"movie",8105,"Mira.",877621,1999,NA,"No","No","Anthony Simcoe","Anne Tenney","Stephen Curry","Michael Caton",NA,NA,NA,NA,NA,NA
"10448",11197,"The Cat in the Hat",3.9,47301,"Adventure","Comedy","Family",82,"movie",718,"Uni.",101149285,2003,NA,"No","No","Alec Baldwin","Dakota Fanning","Mike Myers","Spencer Breslin",NA,NA,NA,NA,NA,NA
"10449",11198,"The Cat's Meow",6.3,7401,"Drama","Romance",NA,114,"movie",6336,"Lions",3209481,2002,NA,"No","No","Eddie Izzard","Kirsten Dunst","Edward Herrmann","Cary Elwes",NA,NA,NA,NA,NA,NA
"10450",11199,"The Catcher Was a Spy",6.2,5217,"Biography","Drama","War",98,"movie",8369,"IFC",725223,2018,NA,"No","No","Pierfrancesco Favino","Connie Nielsen","Paul Rudd","Tom Wilkinson",NA,NA,NA,NA,NA,NA
"10451",11200,"The Catechism Cataclysm",5.6,637,"Comedy",NA,NA,75,"movie",15796,"IFC",4373,2011,NA,"No","No","Carlos Lopez","Judy Findlay","Steve Little","Robert Longstreet",NA,NA,NA,NA,NA,NA
"10452",11201,"The Cave",5.1,33502,"Action","Adventure","Horror",97,"movie",4034,"SGem",15007991,2005,NA,"No","No","Cole Hauser","Morris Chestnut","Piper Perabo","Eddie Cibrian",NA,NA,NA,NA,NA,NA
"10453",11202,"The Caveman's Valentine",5.8,6130,"Crime","Drama","Music",105,"movie",8457,"Focus",687194,2001,NA,"No","No","Damir Andrei","Ann Magnuson","Samuel L. Jackson","Colm Feore",NA,NA,NA,NA,NA,NA
"10454",11203,"The Celestine Prophecy",4.9,3432,"Adventure","Drama",NA,99,"movie",8601,"Ram",617236,2006,NA,"No","No","Matthew Settle","Sarah Wayne Callies","Annabeth Gish","Thomas Kretschmann",NA,NA,NA,NA,NA,NA
"10455",11204,"The Cell",6.3,90879,"Horror","Sci-Fi","Thriller",107,"movie",1350,"NL",61334059,2000,NA,"No","No","Jennifer Lopez","Vince Vaughn","Colton James","Vincent D'Onofrio",NA,NA,NA,NA,NA,NA
"10456",11205,"The Celluloid Closet",7.8,5862,"Documentary","History",NA,102,"movie",7407,"SPC",1400591,1996,NA,"No","No","Susie Bright","Lily Tomlin","Tony Curtis",NA,NA,NA,NA,NA,NA,NA
"10457",11206,"The Cement Garden",7.1,4182,"Drama",NA,NA,105,"movie",9527,"Oct.",322975,1994,NA,"No","No","Alice Coulthard","Ned Birkin","Andrew Robertson","Charlotte Gainsbourg",NA,NA,NA,NA,NA,NA
"10458",11207,"The Center of the World",5.8,4412,"Drama","Romance",NA,88,"movie",7769,"Art.",1101344,2001,NA,"No","No","Molly Parker","Shane Edelman","Balthazar Getty","Peter Sarsgaard",NA,NA,NA,NA,NA,NA
"10459",11208,"The Challenge",6.3,1758,"Action","Drama",NA,113,"movie",6437,"Emb",2977706,1982,NA,"No","No","Scott Glenn","Donna Kei Benz","Toshirô Mifune",NA,NA,NA,NA,NA,NA,NA
"10460",11209,"The Challenge",6.2,206,"Crime","Drama","Thriller",101,"movie",6437,"Emb",2977706,1982,NA,"No","No","Jayne Mansfield","Peter Reynolds","Carl Möhner",NA,NA,NA,NA,NA,NA,NA
"10461",11210,"The Challenge",6.3,152,"Adventure","History","Romance",76,"movie",6437,"Emb",2977706,1982,NA,"No","No","Frank Birch","Robert Douglas","Moran Caplat","Geoffrey Wardwell",NA,NA,NA,NA,NA,NA
"10462",11211,"The Challenger",5.6,1151,"Drama","Sport",NA,95,"movie",14064,"WinD",19003,2015,NA,"No","No","Justin Hartley","S. Epatha Merkerson","Michael Clarke Duncan","Kent Moran",NA,NA,NA,NA,NA,NA
"10463",11212,"The Chamber",4.4,982,"Horror","Thriller",NA,88,"movie",4099,"Uni.",14551359,1996,NA,"No","No","James McArdle","Johannes Kuhnke","Charlotte Salt","Elliot Levey",NA,NA,NA,NA,NA,NA
"10464",11213,"The Chamber",6,12021,"Crime","Drama",NA,113,"movie",4099,"Uni.",14551359,1996,NA,"No","No","Chris O'Donnell","Gene Hackman","Robert Prosky","Faye Dunaway",NA,NA,NA,NA,NA,NA
"10465",11214,"The Champ",7.3,2505,"Drama","Sport",NA,86,"movie",2692,"MGM",30441738,1979,NA,"No","No","Wallace Beery","Jackie Cooper","Irene Rich","Roscoe Ates",NA,NA,NA,NA,NA,NA
"10466",11215,"The Champ",6.9,7316,"Drama","Sport",NA,121,"movie",2692,"MGM",30441738,1979,NA,"No","No","Jack Warden","Ricky Schroder","Jon Voight","Faye Dunaway",NA,NA,NA,NA,NA,NA
"10467",11216,"The Champ",5.9,9,"Adult",NA,NA,NA,"movie",2692,"MGM",30441738,1979,NA,"No","No","John Holmes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10468",11217,"The Change-Up",6.3,157369,"Comedy","Fantasy",NA,112,"movie",2269,"Uni.",37081475,2011,NA,"No","No","Leslie Mann","Olivia Wilde","Jason Bateman","Ryan Reynolds",NA,NA,NA,NA,NA,NA
"10469",11218,"The Channel",3.1,288,"Drama","Horror","Thriller",93,"movie",14126,"Indic.",18319,2016,NA,"No","No","Andrew Olson","Kristen StephensonPino","Nick Clark","Jared Boghosian",NA,NA,NA,NA,NA,NA
"10470",11219,"The Charnel House",4.4,1061,"Horror","Thriller",NA,90,"movie",15470,"Free",6332,2016,NA,"No","No","Callum Blue","Nadine Velazquez","Makenzie Moss","Erik LaRay Harvey",NA,NA,NA,NA,NA,NA
"10471",11221,"The Chase",7.2,9315,"Crime","Drama","Thriller",134,"movie",5083,"Fox",7924955,1994,NA,"No","No","E.G. Marshall",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10472",11222,"The Chase",6.6,1319,"Crime","Film-Noir","Thriller",86,"movie",5083,"Fox",7924955,1994,NA,"No","No","Robert Cummings",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10473",11223,"The Chase",5.9,16400,"Action","Adventure","Comedy",94,"movie",5083,"Fox",7924955,1994,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10474",11225,"The Cherry Orchard",6.3,559,"Drama",NA,NA,141,"movie",10929,"Kino",135280,2002,NA,"No","No","Alan Bates","Owen Teale","Charlotte Rampling","Katrin Cartlidge",NA,NA,NA,NA,NA,NA
"10475",11226,"The Children Act",6.7,8403,"Drama",NA,NA,105,"movie",8768,"A24",547750,2018,NA,"No","No","Emma Thompson","Jason Watkins","Fionn Whitehead","Stanley Tucci",NA,NA,NA,NA,NA,NA
"10476",11227,"The Children of Huang Shi",7,9022,"Drama","War",NA,125,"movie",7872,"SPC",1031872,2008,NA,"No","No","Jonathan Rhys Meyers","Radha Mitchell","Yun-Fat Chow","Michelle Yeoh",NA,NA,NA,NA,NA,NA
"10477",11228,"The China Syndrome",7.4,24924,"Drama","Thriller",NA,122,"movie",1647,"Col.",51718367,1979,NA,"No","No","Jack Lemmon","Jane Fonda","Michael Douglas","Scott Brady",NA,NA,NA,NA,NA,NA
"10478",11229,"The Chipmunk Adventure",7.2,4851,"Adventure","Animation","Comedy",77,"movie",5314,"Gold.",6804312,1987,NA,"No","No","Ross Bagdasarian Jr.","Susan Tyrrell","Janice Karman","Dody Goodman",NA,NA,NA,NA,NA,NA
"10479",11230,"The Chocolate War",6.7,1949,"Drama",NA,NA,100,"movie",9637,"MCE",303624,1988,NA,"No","No","Doug Hutchison","Ilan Mitchell-Smith","John Glover","Wallace Langham",NA,NA,NA,NA,NA,NA
"10480",11231,"The Choice",6.6,31182,"Drama","Romance",NA,111,"movie",3602,"LGF",18730891,2016,NA,"No","No","Benjamin Walker","Alexandra Daddario","Teresa Palmer","Maggie Grace",NA,NA,NA,NA,NA,NA
"10481",11232,"The Christmas Candle",6.2,1559,"Drama","Family",NA,100,"movie",6790,"ELS",2258620,2013,NA,"No","No","Lesley Manville","Hans Matheson","Sylvester McCoy","Samantha Barks",NA,NA,NA,NA,NA,NA
"10482",11233,"The Chronicles of Narnia: Prince Caspian",6.5,182094,"Action","Adventure","Family",150,"movie",402,"BV",141621490,2008,NA,"No","No","Georgie Henley","William Moseley","Skandar Keynes","Ben Barnes",NA,NA,NA,NA,NA,NA
"10483",11234,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.9,344615,"Adventure","Family","Fantasy",143,"movie",93,"BV",291710957,2005,NA,"No","No","Tilda Swinton","William Moseley","Skandar Keynes","Georgie Henley",NA,NA,NA,NA,NA,NA
"10484",11235,"The Chronicles of Narnia: The Voyage of the Dawn Treader",6.3,131919,"Adventure","Family","Fantasy",113,"movie",674,"Fox",104386950,2010,NA,"No","No","Ben Barnes","Will Poulter","Skandar Keynes","Georgie Henley",NA,NA,NA,NA,NA,NA
"10485",11236,"The Chronicles of Riddick",6.7,206037,"Action","Adventure","Sci-Fi",119,"movie",1449,"Uni.",57761012,2004,NA,"No","No","Thandie Newton","Vin Diesel","Colm Feore","Judi Dench",NA,NA,NA,NA,NA,NA
"10486",11237,"The Chumscrubber",6.9,17478,"Comedy","Drama",NA,108,"movie",12465,"NM",52597,2005,NA,"No","No","Glenn Close","Allison Janney","Rory Culkin","Jamie Bell",NA,NA,NA,NA,NA,NA
"10487",11238,"The Cider House Rules",7.4,89059,"Drama","Romance",NA,126,"movie",1454,"Mira.",57545092,1999,1999,"No","Yes","Tobey Maguire","Michael Caine","Delroy Lindo","Charlize Theron",NA,NA,NA,NA,NA,NA
"10488",11239,"The Circle",5.6,326,"Drama","Mystery","Thriller",103,"movie",9081,"Wins.",440554,2001,NA,"No","No","Angela Bettis","Henry Czerny","David Proval",NA,NA,NA,NA,NA,NA,NA
"10489",11241,"The Circle",5.3,74892,"Drama","Sci-Fi","Thriller",110,"movie",9081,"Wins.",440554,2001,NA,"No","No","Emma Watson","Ellar Coltrane","Tom Hanks",NA,NA,NA,NA,NA,NA,NA
"10490",11242,"The Circle",4.9,552,"Thriller",NA,NA,100,"movie",9081,"Wins.",440554,2001,NA,"No","No","Daniel Enright",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10491",11243,"The Circle",6.3,477,"Drama",NA,NA,71,"movie",9081,"Wins.",440554,2001,NA,"No","No","Eleanor Boardman","Eugenie Besserer",NA,NA,NA,NA,NA,NA,NA,NA
"10492",11244,"The Citizen",7.5,26,"Drama",NA,NA,107,"movie",13676,"Mont.",24296,2013,NA,"No","No","Najwa Nimri","Thomas J. McCarthy","Geoffrey Nauffts","Caroleen Feeney","Andrea Di Stefano",NA,NA,NA,NA,NA
"10493",11245,"The Citizen",7,3098,"Drama",NA,NA,99,"movie",13676,"Mont.",24296,2013,NA,"No","No","Khaled Nabawy","Rizwan Manji","Agnes Bruckner","William Atherton",NA,NA,NA,NA,NA,NA
"10494",11246,"The City of Your Final Destination",6.3,2702,"Drama","Romance",NA,117,"movie",8932,"Scre.",493296,2010,NA,"No","No","Nicholas Blandullo","Omar Metwally","Charlotte Gainsbourg","Anthony Hopkins",NA,NA,NA,NA,NA,NA
"10495",11247,"The Claim",6.4,5771,"Drama","Romance","Western",120,"movie",8491,"MGM",669258,2000,NA,"No","No","Marty Antonini","Ron Anderson","Wes Bentley","Peter Mullan",NA,NA,NA,NA,NA,NA
"10496",11248,"The Clan of the Cave Bear",5.4,5777,"Adventure","Drama","Fantasy",98,"movie",6991,"WB",1953732,1986,NA,"No","No","Daryl Hannah","James Remar","Thomas G. Waites","Pamela Reed",NA,NA,NA,NA,NA,NA
"10497",11250,"The Clearing",5.8,12846,"Drama","Mystery","Thriller",95,"movie",5562,"FoxS",5763875,2004,NA,"No","No","Willem Dafoe","Helen Mirren","Robert Redford","Alessandro Nivola",NA,NA,NA,NA,NA,NA
"10498",11252,"The Client",6.7,55553,"Crime","Drama","Mystery",119,"movie",805,"WB",92115211,1994,NA,"No","No","Mary-Louise Parker","Brad Renfro",NA,NA,NA,NA,NA,NA,NA,NA
"10499",11253,"The Closer You Get",6.3,1367,"Comedy",NA,NA,93,"movie",10601,"FoxS",164927,2000,NA,"No","No","Ian Hart","Ruth McCabe","Sean McGinley","Niamh Cusack",NA,NA,NA,NA,NA,NA
"10500",11254,"The Clovehitch Killer",6.5,11338,"Crime","Drama","Mystery",109,"movie",15203,"IFC",8208,2018,NA,"No","No","Madisen Beaty","Samantha Mathis","Dylan McDermott","Charlie Plummer",NA,NA,NA,NA,NA,NA
"10501",11255,"The Club",4.6,432,"Horror",NA,NA,90,"movie",12454,"MBox",52761,2016,NA,"No","No","J.H. Wyman","Rino Romano","Andrea Roth","Kim Coates",NA,NA,NA,NA,NA,NA
"10502",11256,"The Club",6.9,852,"Comedy","Drama","Sport",96,"movie",12454,"MBox",52761,2016,NA,"No","No","Jack Thompson","Frank Wilson","Harold Hopkins","Graham Kennedy",NA,NA,NA,NA,NA,NA
"10503",11257,"The Cokeville Miracle",5.1,1908,"Drama","Family","History",94,"movie",7444,"Excel",1348456,2015,NA,"No","No","Alexa Rae","Jasen Wade","Kimball Stinger","Sarah Kent",NA,NA,NA,NA,NA,NA
"10504",11258,"The Cold Light of Day",6.4,675,"Drama","Thriller",NA,96,"movie",6137,"LG/S",3763583,2012,NA,"No","No","Simon Cadell","Perdita Weeks","Lynsey Baxter","Richard E. Grant",NA,NA,NA,NA,NA,NA
"10505",11259,"The Cold Light of Day",4.9,33369,"Action","Thriller",NA,93,"movie",6137,"LG/S",3763583,2012,NA,"No","No","Verónica Echegui","Henry Cavill","Sigourney Weaver","Bruce Willis",NA,NA,NA,NA,NA,NA
"10506",11260,"The Collection",6.1,42862,"Horror","Thriller",NA,82,"movie",5307,"LD",6842058,2012,NA,"No","No","Josh Stewart","Emma Fitzpatrick","Christopher McDonald",NA,NA,NA,NA,NA,NA,NA
"10507",11262,"The Collector",6.4,53716,"Horror","Thriller",NA,90,"movie",5123,"Free",7712114,2009,NA,"No","No","William Prael","Juan Fernández",NA,NA,NA,NA,NA,NA,NA,NA
"10508",11263,"The Collector",7.6,8820,"Drama","Thriller",NA,119,"movie",5123,"Free",7712114,2009,NA,"No","No","Samantha Eggar","Terence Stamp","Maurice Dallimore","Mona Washbourne",NA,NA,NA,NA,NA,NA
"10509",11265,"The Color of Money",7,68913,"Drama","Sport",NA,119,"movie",1622,"BV",52293982,1986,NA,"No","No","Tom Cruise","Paul Newman","Mary Elizabeth Mastrantonio","Helen Shaver",NA,NA,NA,NA,NA,NA
"10510",11266,"The Color Purple",7.8,72538,"Drama",NA,NA,154,"movie",756,"WB",98467863,1985,1985,"No","Yes","Oprah Winfrey","Margaret Avery","Whoopi Goldberg","Danny Glover",NA,NA,NA,NA,NA,NA
"10511",11267,"The Color Wheel",6.7,1230,"Comedy","Romance",NA,83,"movie",14065,"APD/C",19001,2012,NA,"No","No","Anna Bak-Kvapil","Carlen Altman","Alex Ross Perry","Bob Byington",NA,NA,NA,NA,NA,NA
"10512",11268,"The Comebacks",4.3,10744,"Comedy","Sport",NA,84,"movie",4265,"FoxA",13349927,2007,NA,"No","No","David Koechner","Robert Ri'chard","Melora Hardin","Carl Weathers",NA,NA,NA,NA,NA,NA
